0.02	1.0
0.04	1.0
0.06	1.0
0.08	1.0
0.1	1.4
0.12	1.5
0.14	1.7142857142857142
0.16	1.875
0.18	2.0
0.2	2.0
0.22	2.0
0.24	2.0833333333333335
0.26	2.076923076923077
0.28	2.0714285714285716
0.3	2.066666666666667
0.32	2.125
0.34	2.1176470588235294
0.36	2.111111111111111
0.38	2.1578947368421053
0.4	2.2
0.42	2.238095238095238
0.44	2.272727272727273
0.46	2.3043478260869565
0.48	2.3333333333333335
0.5	2.36
0.52	2.3846153846153846
0.54	2.4074074074074074
0.56	2.392857142857143
0.58	2.413793103448276
0.6	2.4
0.62	2.4193548387096775
0.64	2.40625
0.66	2.393939393939394
0.68	2.411764705882353
0.7000000000000001	2.4285714285714284
0.72	2.4166666666666665
0.74	2.4054054054054053
0.76	2.3947368421052633
0.78	2.358974358974359
0.8	2.35
0.8200000000000001	2.317073170731707
0.84	2.2857142857142856
0.86	2.255813953488372
0.88	2.227272727272727
0.9	2.2
0.92	2.1739130434782608
0.9400000000000001	2.1702127659574466
0.96	2.1666666666666665
0.98	2.163265306122449
1.0	2.16
1.02	2.156862745098039
1.04	2.1538461538461537
1.06	2.169811320754717
1.08	2.185185185185185
1.1	2.1818181818181817
1.12	2.1785714285714284
1.1400000000000001	2.175438596491228
1.16	2.1724137931034484
1.18	2.1864406779661016
1.2	2.183333333333333
1.22	2.180327868852459
1.24	2.193548387096774
1.26	2.2063492063492065
1.28	2.21875
1.3	2.230769230769231
1.32	2.242424242424242
1.34	2.2686567164179103
1.36	2.2794117647058822
1.3800000000000001	2.289855072463768
1.4000000000000001	2.2857142857142856
1.42	2.2816901408450705
1.44	2.2916666666666665
1.46	2.3013698630136985
1.48	2.2972972972972974
1.5	2.2933333333333334
1.52	2.3026315789473686
1.54	2.2987012987012987
1.56	2.2948717948717947
1.58	2.2911392405063293
1.6	2.2875
1.62	2.2839506172839505
1.6400000000000001	2.292682926829268
1.6600000000000001	2.3012048192771086
1.68	2.3095238095238093
1.7	2.3058823529411763
1.72	2.313953488372093
1.74	2.32183908045977
1.76	2.3295454545454546
1.78	2.337078651685393
1.8	2.3444444444444446
1.82	2.340659340659341
1.84	2.347826086956522
1.86	2.3548387096774195
1.8800000000000001	2.3617021276595747
1.9000000000000001	2.357894736842105
1.92	2.3541666666666665
1.94	2.350515463917526
1.96	2.357142857142857
1.98	2.3636363636363638
2.0	2.36
2.02	2.3564356435643563
2.04	2.3529411764705883
2.06	2.3592233009708736
2.08	2.355769230769231
2.1	2.3523809523809525
2.12	2.349056603773585
2.14	2.3457943925233646
2.16	2.3518518518518516
2.18	2.3577981651376145
2.2	2.3636363636363638
2.22	2.369369369369369
2.24	2.375
2.2600000000000002	2.3805309734513274
2.2800000000000002	2.3859649122807016
2.3000000000000003	2.391304347826087
2.32	2.396551724137931
2.34	2.4017094017094016
2.36	2.406779661016949
2.38	2.411764705882353
2.4	2.4166666666666665
2.42	2.4214876033057853
2.44	2.4262295081967213
2.46	2.430894308943089
2.48	2.435483870967742
2.5	2.44
2.52	2.4444444444444446
2.54	2.4488188976377954
2.56	2.453125
2.58	2.449612403100775
2.6	2.4461538461538463
2.62	2.450381679389313
2.64	2.4545454545454546
2.66	2.4586466165413534
2.68	2.455223880597015
2.7	2.4592592592592593
2.72	2.4558823529411766
2.74	2.4525547445255476
2.7600000000000002	2.449275362318841
2.7800000000000002	2.4532374100719423
2.8000000000000003	2.4571428571428573
2.82	2.4609929078014185
2.84	2.464788732394366
2.86	2.4615384615384617
2.88	2.4583333333333335
2.9	2.4551724137931035
2.92	2.452054794520548
2.94	2.4489795918367347
2.96	2.4527027027027026
2.98	2.4563758389261743
3.0	2.46
3.02	2.4635761589403975
3.04	2.473684210526316
3.06	2.4836601307189543
3.08	2.487012987012987
3.1	2.490322580645161
3.12	2.4935897435897436
3.14	2.5031847133757963
