0.02	6.0
0.04	5.0
0.06	5.333333333333333
0.08	5.25
0.1	5.2
0.12	5.166666666666667
0.14	5.142857142857143
0.16	5.125
0.18	5.111111111111111
0.2	5.0
0.22	4.909090909090909
0.24	4.916666666666667
0.26	4.923076923076923
0.28	5.0
0.3	5.066666666666666
0.32	5.125
0.34	5.176470588235294
0.36	5.166666666666667
0.38	5.157894736842105
0.4	5.15
0.42	5.190476190476191
0.44	5.2272727272727275
0.46	5.217391304347826
0.48	5.208333333333333
0.5	5.2
0.52	5.1923076923076925
0.54	5.185185185185185
0.56	5.178571428571429
0.58	5.206896551724138
0.6	5.2
0.62	5.161290322580645
0.64	5.125
0.66	5.121212121212121
0.68	5.117647058823529
0.7000000000000001	5.114285714285714
0.72	5.083333333333333
0.74	5.054054054054054
0.76	5.026315789473684
0.78	5.0
0.8	5.025
0.8200000000000001	5.048780487804878
0.84	5.071428571428571
0.86	5.116279069767442
0.88	5.136363636363637
0.9	5.177777777777778
0.92	5.217391304347826
0.9400000000000001	5.23404255319149
0.96	5.25
0.98	5.285714285714286
1.0	5.32
1.02	5.352941176470588
1.04	5.384615384615385
1.06	5.415094339622642
1.08	5.444444444444445
1.1	5.454545454545454
1.12	5.446428571428571
1.1400000000000001	5.421052631578948
1.16	5.413793103448276
1.18	5.406779661016949
1.2	5.4
1.22	5.39344262295082
1.24	5.387096774193548
1.26	5.380952380952381
1.28	5.359375
1.3	5.338461538461538
1.32	5.333333333333333
1.34	5.313432835820896
1.36	5.294117647058823
1.3800000000000001	5.27536231884058
1.4000000000000001	5.257142857142857
1.42	5.23943661971831
1.44	5.236111111111111
1.46	5.232876712328767
1.48	5.22972972972973
1.5	5.213333333333333
1.52	5.197368421052632
1.54	5.194805194805195
1.56	5.1923076923076925
1.58	5.189873417721519
1.6	5.175
1.62	5.172839506172839
1.6400000000000001	5.158536585365853
1.6600000000000001	5.156626506024097
1.68	5.154761904761905
1.7	5.152941176470589
1.72	5.151162790697675
1.74	5.149425287356322
1.76	5.1477272727272725
1.78	5.146067415730337
1.8	5.144444444444445
1.82	5.142857142857143
1.84	5.130434782608695
1.86	5.118279569892473
1.8800000000000001	5.1063829787234045
1.9000000000000001	5.105263157894737
1.92	5.104166666666667
1.94	5.11340206185567
1.96	5.122448979591836
1.98	5.1313131313131315
2.0	5.13
2.02	5.128712871287129
2.04	5.137254901960785
2.06	5.145631067961165
2.08	5.153846153846154
2.1	5.171428571428572
2.12	5.188679245283019
2.14	5.205607476635514
2.16	5.222222222222222
2.18	5.238532110091743
2.2	5.254545454545455
2.22	5.27027027027027
2.24	5.285714285714286
2.2600000000000002	5.292035398230088
2.2800000000000002	5.298245614035087
2.3000000000000003	5.2956521739130435
2.32	5.293103448275862
2.34	5.299145299145299
2.36	5.305084745762712
2.38	5.319327731092437
2.4	5.341666666666667
2.42	5.347107438016529
2.44	5.352459016393443
2.46	5.365853658536586
2.48	5.379032258064516
2.5	5.4
2.52	5.420634920634921
2.54	5.440944881889764
2.56	5.4609375
2.58	5.48062015503876
2.6	5.5
2.62	5.519083969465649
2.64	5.537878787878788
2.66	5.556390977443609
2.68	5.574626865671642
2.7	5.592592592592593
2.72	5.610294117647059
2.74	5.627737226277373
2.7600000000000002	5.644927536231884
2.7800000000000002	5.661870503597123
2.8000000000000003	5.678571428571429
2.82	5.6879432624113475
2.84	5.697183098591549
2.86	5.706293706293707
2.88	5.722222222222222
2.9	5.7379310344827585
2.92	5.7465753424657535
2.94	5.761904761904762
2.96	5.777027027027027
2.98	5.785234899328859
3.0	5.786666666666667
3.02	5.7947019867549665
3.04	5.802631578947368
3.06	5.810457516339869
3.08	5.818181818181818
3.1	5.825806451612904
3.12	5.833333333333333
3.14	5.840764331210191
3.16	5.8544303797468356
3.18	5.861635220125786
3.2	5.875
3.22	5.888198757763975
3.24	5.901234567901234
3.2600000000000002	5.914110429447852
3.2800000000000002	5.926829268292683
3.3000000000000003	5.9393939393939394
3.3200000000000003	5.951807228915663
3.34	5.9640718562874255
3.36	5.976190476190476
3.38	5.988165680473373
3.4	6.0
3.42	6.011695906432749
3.44	6.017441860465116
3.46	6.023121387283237
3.48	6.028735632183908
3.5	6.034285714285715
3.52	6.045454545454546
3.54	6.045197740112994
3.56	6.03932584269663
3.58	6.027932960893855
3.6	6.016666666666667
3.62	6.005524861878453
3.64	5.9945054945054945
3.66	5.983606557377049
3.68	5.9728260869565215
3.7	5.956756756756757
3.72	5.940860215053763
3.74	5.935828877005347
3.7600000000000002	5.925531914893617
3.7800000000000002	5.915343915343915
3.8000000000000003	5.905263157894737
3.8200000000000003	5.895287958115183
3.84	5.880208333333333
3.86	5.870466321243524
3.88	5.865979381443299
3.9	5.861538461538461
3.92	5.857142857142857
3.94	5.852791878172589
3.96	5.848484848484849
3.98	5.844221105527638
4.0	5.84
4.0200000000000005	5.835820895522388
4.04	5.8316831683168315
4.0600000000000005	5.827586206896552
4.08	5.823529411764706
4.1	5.824390243902439
4.12	5.820388349514563
4.14	5.821256038647343
4.16	5.8125
4.18	5.8086124401913874
4.2	5.804761904761905
4.22	5.791469194312796
4.24	5.783018867924528
4.26	5.774647887323944
4.28	5.761682242990654
4.3	5.748837209302326
4.32	5.731481481481482
4.34	5.71889400921659
4.36	5.701834862385321
4.38	5.684931506849315
4.4	5.668181818181818
4.42	5.65158371040724
4.44	5.635135135135135
4.46	5.618834080717488
4.48	5.602678571428571
4.5	5.586666666666667
4.5200000000000005	5.570796460176991
4.54	5.5550660792951545
4.5600000000000005	5.5394736842105265
4.58	5.524017467248909
4.6000000000000005	5.508695652173913
4.62	5.4935064935064934
4.64	5.478448275862069
4.66	5.463519313304721
4.68	5.448717948717949
